time,"V(CIN)","V(B)","V(A)","V(CLK)","V(COUT)","V(S)"
3.472500e-10,9.372206e-09,1.312152e-07,1.364738e-07,-1.017484e-06,8.515072e-08,6.114560e-05
3.475000e-10,-1.084645e-09,-7.869292e-09,2.996298e-07,-7.246040e-07,5.689380e-09,6.938216e-05
3.477500e-10,-1.098048e-08,-1.311664e-07,3.577044e-07,-2.349031e-07,-1.050067e-08,6.829810e-05
3.480000e-10,-1.702533e-08,-2.044138e-07,3.034359e-07,2.800782e-07,4.274210e-08,5.817324e-05
3.482500e-10,-1.732472e-08,-2.110219e-07,1.640059e-07,6.576588e-07,1.537774e-07,4.238617e-05
3.485000e-10,-1.192027e-08,-1.553009e-07,-1.045755e-08,7.938876e-07,2.942351e-07,2.582891e-05
3.487500e-10,-2.691056e-09,-5.926731e-08,-1.642377e-07,6.702141e-07,4.250787e-07,1.304743e-05
3.490000e-10,7.318642e-09,4.544546e-08,-2.534079e-07,3.508911e-07,5.064409e-07,6.747680e-06
3.492500e-10,1.490719e-08,1.277380e-07,-2.579339e-07,-4.524640e-08,5.087169e-07,7.146363e-06
3.495000e-10,1.772977e-08,1.660769e-07,-1.853188e-07,-3.873015e-07,4.217520e-07,1.228489e-05
3.497500e-10,1.500385e-08,1.538572e-07,-6.551461e-08,-5.743978e-07,2.592289e-07,1.904158e-05
3.500000e-10,7.700143e-09,9.987244e-08,6.046962e-08,-5.641521e-07,5.655099e-08,2.436028e-05
3.502500e-10,-1.818486e-09,1.046231e-07,2.345328e-07,-3.799653e-07,-1.376696e-07,2.623587e-05
3.505000e-10,-1.057623e-08,1.363040e-07,3.758443e-07,-9.699656e-08,-2.744739e-07,2.418290e-05
3.507500e-10,-1.592358e-08,3.008216e-07,5.643656e-07,1.866008e-07,-3.182696e-07,1.913684e-05
3.510000e-10,-1.634017e-08,6.258323e-07,8.300093e-07,3.826688e-07,-2.574262e-07,1.291609e-05
3.512500e-10,-1.185892e-08,1.130620e-06,1.218636e-06,4.395102e-07,-1.085038e-07,7.481725e-06
3.515000e-10,-3.996694e-09,1.811558e-06,1.766782e-06,3.542248e-07,8.738287e-08,4.263370e-06
3.517500e-10,4.766455e-09,2.647300e-06,2.493239e-06,1.685077e-07,2.752904e-07,3.768408e-06
3.520000e-10,1.177991e-08,3.614828e-06,3.403019e-06,-4.907040e-08,4.013759e-07,5.567528e-06
3.522500e-10,1.503190e-08,4.716157e-06,4.507002e-06,-2.273388e-07,4.278392e-07,8.602886e-06
3.525000e-10,1.372743e-08,6.003146e-06,5.846336e-06,-3.150482e-07,3.435845e-07,1.165457e-05
3.527500e-10,8.469304e-09,7.389800e-06,7.310375e-06,-2.947467e-07,1.674628e-07,1.376493e-05
3.530000e-10,1.007022e-09,9.028372e-06,9.022003e-06,-1.845715e-07,-5.695830e-08,1.447967e-05
3.532500e-10,-6.347572e-09,1.081383e-05,1.085177e-05,-2.869374e-08,-2.737129e-07,1.388079e-05
3.535000e-10,-1.144228e-08,1.278276e-05,1.282395e-05,1.193568e-07,-4.303864e-07,1.243649e-05
3.537500e-10,-1.291743e-08,1.496919e-05,1.497502e-05,2.144759e-07,-4.931528e-07,1.074494e-05
3.540000e-10,-1.056326e-08,1.748632e-05,1.743333e-05,2.331695e-07,-4.565671e-07,9.287413e-06
3.542500e-10,-5.310606e-09,2.056019e-05,2.044682e-05,1.784900e-07,-3.451849e-07,8.281847e-06
3.545000e-10,1.119021e-09,2.446409e-05,2.431017e-05,7.607312e-08,-2.063452e-07,7.672250e-06
3.547500e-10,6.776226e-09,2.927996e-05,2.911940e-05,-3.649681e-08,-9.621029e-08,7.233056e-06
3.550000e-10,1.007560e-08,3.478414e-05,3.465412e-05,-1.228887e-07,-6.312699e-08,6.724902e-06
3.552500e-10,1.023705e-08,4.086754e-05,4.079750e-05,-1.593272e-07,-1.329620e-07,6.025739e-06
3.555000e-10,7.455219e-09,4.750686e-05,4.751038e-05,-1.406245e-07,-3.006692e-07,5.184492e-06
3.557500e-10,2.766920e-09,5.516432e-05,5.523637e-05,-7.962318e-08,-5.306755e-07,4.385935e-06
3.560000e-10,-2.320429e-09,6.482857e-05,6.494861e-05,-9.762745e-10,-7.661526e-07,3.852000e-06
3.562500e-10,-6.309336e-09,7.823998e-05,7.837923e-05,6.810742e-08,-9.446879e-07,3.726703e-06
3.565000e-10,-8.149594e-09,9.743912e-05,9.756807e-05,1.068527e-07,-1.015981e-06,3.996146e-06
3.567500e-10,-7.506082e-09,1.226362e-04,1.227280e-04,1.067937e-07,-9.565254e-07,4.478507e-06
3.570000e-10,-4.792297e-09,1.497655e-04,1.498022e-04,7.300436e-08,-7.770030e-07,4.888008e-06
3.572500e-10,-9.807312e-10,1.747109e-04,1.746993e-04,2.081674e-08,-5.201690e-07,4.945654e-06
3.575000e-10,2.733124e-09,1.982549e-04,1.982261e-04,-3.039827e-08,-2.496686e-07,4.490946e-06
3.577500e-10,5.299884e-09,2.254644e-04,2.254662e-04,-6.403429e-08,-3.284195e-08,3.549471e-06
3.580000e-10,6.106209e-09,2.653860e-04,2.654746e-04,-7.135534e-08,7.770735e-08,2.329935e-06
3.582500e-10,5.107887e-09,3.294795e-04,3.297023e-04,-5.342718e-08,5.861516e-08,1.152264e-06
3.585000e-10,2.782844e-09,4.229617e-04,4.233067e-04,-1.959701e-08,-7.777680e-08,3.343126e-07
3.587500e-10,-6.325160e-11,5.203834e-04,5.206846e-04,1.659470e-08,-2.868848e-07,7.929813e-08
3.590000e-10,-2.565807e-09,5.531327e-04,5.531568e-04,4.243807e-08,-5.043952e-07,4.050057e-07
3.592500e-10,-4.057352e-09,4.818624e-04,4.815992e-04,5.024608e-08,-6.643575e-07,1.139645e-06
3.595000e-10,-4.237046e-09,3.369235e-04,3.365264e-04,3.940711e-08,-7.177458e-07,1.984184e-06
3.597500e-10,-3.213803e-09,1.782906e-04,1.779581e-04,1.583301e-08,-6.461758e-07,2.616850e-06
3.600000e-10,-1.425252e-09,6.643693e-05,6.634379e-05,-1.074818e-08,-4.668302e-07,2.801490e-06
3.602500e-10,5.288156e-10,4.158237e-05,4.182020e-05,-3.052991e-08,-2.271895e-07,2.462200e-06
3.605000e-10,2.079166e-09,1.117036e-04,1.122629e-04,-3.703250e-08,8.861659e-09,1.700504e-06
3.607500e-10,2.846279e-09,2.557091e-04,2.564722e-04,-2.905325e-08,1.794797e-07,7.523925e-07
3.610000e-10,2.723636e-09,4.251853e-04,4.258633e-04,-1.062989e-08,2.424934e-07,-9.698762e-08
3.612500e-10,1.870755e-09,5.425725e-04,5.427419e-04,1.079731e-08,1.871290e-07,-6.099466e-07
3.615000e-10,6.301811e-10,5.382471e-04,5.377146e-04,2.724824e-08,3.649360e-08,-6.710370e-07
3.617500e-10,-5.967264e-10,4.074757e-04,4.064390e-04,3.303314e-08,-1.598067e-07,-3.162733e-07
3.620000e-10,-1.472996e-09,2.026572e-04,2.015004e-04,2.658808e-08,-3.406371e-07,2.898249e-07
3.622500e-10,-1.812244e-09,-4.747608e-06,-5.651131e-06,1.076352e-08,-4.513923e-07,9.176717e-07
3.625000e-10,-1.608117e-09,-1.539942e-04,-1.544129e-04,-8.424116e-09,-4.597585e-07,1.352066e-06
3.627500e-10,-1.006992e-09,-2.124020e-04,-2.122899e-04,-2.405058e-08,-3.645367e-07,1.460014e-06
3.630000e-10,-2.409164e-10,-1.788707e-04,-1.783343e-04,-3.072105e-08,-1.950396e-07,1.225763e-06
3.632500e-10,4.530510e-10,-7.802035e-05,-7.726481e-05,-2.635071e-08,-1.461217e-09,7.447136e-07
3.635000e-10,9.010003e-10,4.949893e-05,5.022257e-05,-1.272687e-08,1.606663e-07,1.820715e-07
3.637500e-10,1.029815e-09,1.588462e-04,1.593126e-04,5.266581e-09,2.471099e-07,-2.869683e-07
3.640000e-10,8.685324e-10,2.158221e-04,2.159222e-04,2.142875e-08,2.376504e-07,-5.342777e-07
3.642500e-10,5.196660e-10,2.096081e-04,2.093932e-04,3.037766e-08,1.411834e-07,-5.147940e-07
3.645000e-10,1.148025e-10,1.543009e-04,1.539470e-04,2.931450e-08,-8.082812e-09,-2.719019e-07
3.647500e-10,-2.290435e-10,7.977087e-05,7.950118e-05,1.885177e-08,-1.618931e-07,8.625361e-08
3.650000e-10,-4.392022e-10,1.874936e-05,1.874764e-05,2.679586e-09,-2.730103e-07,4.285597e-07
3.652500e-10,-4.970779e-10,-5.438465e-06,-5.121075e-06,-1.376276e-08,-3.093675e-07,6.451894e-07
3.655000e-10,-4.292869e-10,1.188324e-05,1.237471e-05,-2.512730e-08,-2.630266e-07,6.797451e-07
3.657500e-10,-2.873526e-10,5.622336e-05,5.663787e-05,-2.788636e-08,-1.514134e-07,5.404395e-07
3.660000e-10,-1.253138e-10,1.042905e-04,1.044233e-04,-2.139515e-08,-1.077655e-08,2.893191e-07
3.662500e-10,1.679361e-11,1.343300e-04,1.340813e-04,-7.977645e-09,1.157729e-07,1.572610e-08
3.665000e-10,1.194992e-10,1.335260e-04,1.329316e-04,7.943850e-09,1.917191e-07,-1.955100e-07
3.667500e-10,1.809684e-10,1.018658e-04,1.010819e-04,2.134978e-08,1.978944e-07,-2.902787e-07
3.670000e-10,2.085045e-10,5.063500e-05,4.988376e-05,2.824462e-08,1.373604e-07,-2.581170e-07
3.672500e-10,2.096972e-10,-2.265185e-06,-2.757065e-06,2.687691e-08,3.321879e-08,-1.294861e-07
3.675000e-10,1.874152e-10,-3.832578e-05,-3.839762e-05,1.819171e-08,-7.960778e-08,3.958998e-08
3.677500e-10,1.402835e-10,-4.529933e-05,-4.493167e-05,5.411500e-09,-1.657674e-07,1.888303e-07
3.680000e-10,6.740927e-11,-2.248081e-05,-2.181457e-05,-7.077972e-09,-2.003473e-07,2.732806e-07
3.682500e-10,-2.584756e-11,1.965090e-05,2.037591e-05,-1.515033e-08,-1.758780e-07,2.751660e-07
3.685000e-10,-1.246192e-10,6.436539e-05,6.490023e-05,-1.620852e-08,-1.035194e-07,2.053672e-07
3.687500e-10,-2.060712e-10,9.510958e-05,9.527840e-05,-9.913582e-09,-8.408787e-09,9.559405e-08
3.690000e-10,-2.457504e-10,1.011745e-04,1.009240e-04,1.826409e-09,7.902409e-08,-1.484499e-08
3.692500e-10,-2.264812e-10,8.060176e-05,8.000579e-05,1.556429e-08,1.328122e-07,-9.263124e-08
3.695000e-10,-1.462275e-10,3.994703e-05,3.917786e-05,2.746328e-08,1.391713e-07,-1.199859e-07
3.697500e-10,-2.148167e-11,-8.067066e-06,-8.785043e-06,3.451074e-08,9.991403e-08,-9.776144e-08
3.700000e-10,1.157000e-10,-4.819217e-05,-4.864273e-05,3.541676e-08,3.078184e-08,-4.211228e-08
3.702500e-10,2.265402e-10,-6.746658e-05,-6.751439e-05,3.093148e-08,-4.443896e-08,2.315407e-08
3.705000e-10,2.775270e-10,-6.009459e-05,-5.973986e-05,2.351979e-08,-1.018889e-07,7.538902e-08
3.707500e-10,2.515085e-10,-2.967735e-05,-2.905448e-05,1.652104e-08,-1.250548e-07,1.000624e-07
3.710000e-10,1.539979e-10,1.252783e-05,1.320575e-05,1.305931e-08,-1.093502e-07,9.394890e-08
3.712500e-10,1.233876e-11,5.213369e-05,5.265321e-05,1.504497e-08,-6.262765e-08,6.415866e-08
3.715000e-10,-1.322250e-10,7.672334e-05,7.693815e-05,2.255859e-08,-1.760340e-09,2.403359e-08
3.717500e-10,-2.371161e-10,7.947884e-05,7.934342e-05,3.378055e-08,5.333301e-08,-1.222824e-08
3.720000e-10,-2.715871e-10,6.041889e-05,5.998781e-05,4.547040e-08,8.614836e-08,-3.426615e-08
3.722500e-10,-2.262195e-10,2.571039e-05,2.511653e-05,5.384905e-08,8.847278e-08,-3.817221e-08
3.725000e-10,-1.157067e-10,-1.419383e-05,-1.477436e-05,5.563353e-08,6.227062e-08,-2.655096e-08
3.727500e-10,2.592551e-11,-4.736385e-05,-4.775991e-05,4.894644e-08,1.822571e-08,-6.461677e-09
3.730000e-10,1.560512e-10,-6.397780e-05,-6.407787e-05,3.386896e-08,-2.833157e-08,1.370486e-08
3.732500e-10,2.366372e-10,-5.966036e-05,-5.945110e-05,1.250645e-08,-6.261674e-08,2.720285e-08
3.735000e-10,2.456925e-10,-3.692863e-05,-3.649576e-05,-1.143692e-08,-7.497504e-08,3.081426e-08
3.737500e-10,1.834363e-10,-3.972715e-06,-3.464889e-06,-3.346316e-08,-6.346202e-08,2.522105e-08
3.740000e-10,7.142233e-11,2.850694e-05,2.893225e-05,-4.928868e-08,-3.377661e-08,1.402283e-08
3.742500e-10,-5.485890e-11,5.093012e-05,5.115585e-05,-5.581848e-08,3.204872e-09,1.975108e-09
3.745000e-10,-1.573502e-10,5.755934e-05,5.753734e-05,-5.186599e-08,3.530624e-08,-6.823262e-09
3.747500e-10,-2.070774e-10,4.764111e-05,4.739681e-05,-3.846674e-08,5.299172e-08,-1.017996e-08
3.750000e-10,-1.924614e-10,2.508009e-05,2.469879e-05,-1.870793e-08,5.211942e-08,-8.182453e-09
3.752500e-10,-1.218864e-10,-2.937675e-06,-3.337206e-06,2.904765e-09,3.474562e-08,-2.730671e-09
3.755000e-10,-2.002600e-11,-2.804014e-05,-2.834023e-05,2.142110e-08,7.902811e-09,3.458852e-09
3.757500e-10,8.060177e-11,-4.311448e-05,-4.323384e-05,3.255885e-08,-1.907693e-08,7.943692e-09
3.760000e-10,1.499804e-10,-4.443361e-05,-4.435124e-05,3.371054e-08,-3.771330e-08,9.352809e-09
3.762500e-10,1.695427e-10,-3.266164e-05,-3.241948e-05,2.460453e-08,-4.296347e-08,7.670566e-09
3.765000e-10,1.370508e-10,-1.234370e-05,-1.202801e-05,7.442062e-09,-3.447761e-08,4.000668e-09
3.767500e-10,6.616367e-11,9.837022e-06,1.012676e-05,-1.355817e-08,-1.625339e-08,-1.839838e-11
3.770000e-10,-1.883230e-11,2.729526e-05,2.747766e-05,-3.313578e-08,5.047550e-09,-2.885398e-09
3.772500e-10,-9.118374e-11,3.546709e-05,3.550039e-05,-4.627409e-08,2.245909e-08,-3.749033e-09
3.775000e-10,-1.300130e-10,3.288175e-05,3.277103e-05,-4.948465e-08,3.093345e-08,-2.610171e-09
3.777500e-10,-1.262601e-10,2.123740e-05,2.102819e-05,-4.175394e-08,2.873783e-08,-1.935783e-10
3.780000e-10,-8.456362e-11,4.628095e-06,4.389870e-06,-2.488051e-08,1.766536e-08,2.414486e-09
3.782500e-10,-2.079298e-11,-1.179310e-05,-1.198872e-05,-3.077169e-09,2.112258e-09,4.201587e-09
3.785000e-10,4.368816e-11,-2.335248e-05,-2.345277e-05,1.809117e-08,-1.257250e-08,4.576301e-09
3.787500e-10,8.901482e-11,-2.717197e-05,-2.715716e-05,3.317233e-08,-2.186927e-08,3.520861e-09
3.790000e-10,1.028168e-10,-2.287338e-05,-2.275957e-05,3.830365e-08,-2.342424e-08,1.524929e-09
3.792500e-10,8.344097e-11,-1.247461e-05,-1.230535e-05,3.228613e-08,-1.756371e-08,-6.460975e-10
3.795000e-10,3.961514e-11,4.328873e-07,6.025299e-07,1.693875e-08,-6.908721e-09,-2.246786e-09
3.797500e-10,-1.306878e-11,1.189943e-05,1.202041e-05,-3.387566e-09,4.693575e-09,-2.802909e-09
3.800000e-10,-5.751970e-11,1.880474e-05,1.884766e-05,-2.301573e-08,1.351179e-08,-2.239961e-09
3.802500e-10,-8.055679e-11,1.966314e-05,1.962449e-05,-3.653245e-08,1.709195e-08,-8.623496e-10
3.805000e-10,-7.668626e-11,1.486445e-05,1.476457e-05,-4.030666e-08,1.489114e-08,7.902697e-10
3.807500e-10,-4.920388e-11,6.359540e-06,6.234115e-06,-3.349416e-08,8.239755e-09,2.146347e-09
3.810000e-10,-8.490677e-12,-3.054280e-06,-3.166232e-06,-1.823431e-08,-2.826036e-10,2.791406e-09
3.812500e-10,3.175198e-11,-1.061076e-05,-1.067850e-05,1.016333e-09,-7.796372e-09,2.583260e-09
3.815000e-10,5.900302e-11,-1.435810e-05,-1.436718e-05,1.881076e-08,-1.206066e-08,1.665921e-09
3.817500e-10,6.571004e-11,-1.363564e-05,-1.359028e-05,3.029844e-08,-1.210604e-08,3.908014e-10
3.820000e-10,5.125150e-11,-9.132287e-06,-9.052029e-06,3.259843e-08,-8.395728e-09,-8.178235e-10
3.822500e-10,2.160979e-11,-2.546574e-06,-2.458758e-06,2.555575e-08,-2.517381e-09,-1.603493e-09
3.825000e-10,-1.296584e-11,4.013361e-06,4.082509e-06,1.167318e-08,3.444093e-09,-1.779560e-09
3.827500e-10,-4.143129e-11,8.684200e-06,8.717095e-06,-4.734502e-09,7.618395e-09,-1.365874e-09
3.830000e-10,-5.540038e-11,1.035569e-05,1.034743e-05,-1.888209e-08,8.912061e-09,-5.574327e-10
3.832500e-10,-5.152198e-11,8.900779e-06,8.858965e-06,-2.692849e-08,7.261048e-09,3.563332e-10
3.835000e-10,-3.213850e-11,5.095907e-06,5.036847e-06,-2.703622e-08,3.530087e-09,1.090376e-09
3.837500e-10,-4.159137e-12,2.938420e-07,2.367257e-07,-1.977509e-08,-8.681231e-10,1.448533e-09
3.840000e-10,2.336966e-11,-4.027670e-06,-4.066681e-06,-7.785414e-09,-4.480857e-09,1.370182e-09
3.842500e-10,4.215731e-11,-6.699792e-06,-6.711832e-06,5.151953e-09,-6.275374e-09,9.302697e-10
3.845000e-10,4.711410e-11,-7.159288e-06,-7.144416e-06,1.531687e-08,-5.911854e-09,2.992410e-10
3.847500e-10,3.764684e-11,-5.539354e-06,-5.505386e-06,2.013707e-08,-3.765837e-09,-3.195934e-10
3.850000e-10,1.750735e-11,-2.550696e-06,-2.509937e-06,1.883784e-08,-7.234190e-10,-7.535216e-10
3.852500e-10,-6.644326e-12,7.903687e-07,8.252887e-07,1.249091e-08,2.158680e-09,-9.059731e-10
3.855000e-10,-2.742937e-11,3.490641e-06,3.510485e-06,3.500672e-09,4.004688e-09,-7.734596e-10
3.857500e-10,-3.898039e-11,4.862622e-06,4.863777e-06,-5.260678e-09,4.371060e-09,-4.332475e-10
3.860000e-10,-3.854916e-11,4.683697e-06,4.668444e-06,-1.136503e-08,3.330956e-09,-9.740549e-12
3.862500e-10,-2.707051e-11,3.201155e-06,3.176189e-06,-1.349689e-08,1.386277e-09,3.674918e-10
3.865000e-10,-8.605257e-12,1.001810e-06,9.756725e-07,-1.169485e-08,-7.434161e-10,6.007329e-10
3.867500e-10,1.107897e-11,-1.198527e-06,-1.218170e-06,-7.139536e-09,-2.373234e-09,6.464320e-10
3.870000e-10,2.630157e-11,-2.775268e-06,-2.783716e-06,-1.612385e-09,-3.062118e-09,5.188635e-10
3.872500e-10,3.308586e-11,-3.361349e-06,-3.357797e-06,3.155787e-09,-2.718780e-09,2.771548e-10
3.875000e-10,3.014945e-11,-2.919183e-06,-2.906397e-06,6.016469e-09,-1.584559e-09,2.076593e-12
3.877500e-10,1.904181e-11,-1.709343e-06,-1.692349e-06,6.654241e-09,-1.146106e-10,-2.292277e-10
3.880000e-10,3.468638e-12,-1.775270e-07,-1.618251e-07,5.512690e-09,1.192024e-09,-3.632634e-10
3.882500e-10,-1.192915e-11,1.197457e-06,1.207558e-06,3.471355e-09,1.953527e-09,-3.804208e-10
3.885000e-10,-2.294586e-11,2.045571e-06,2.048027e-06,1.429195e-09,2.008331e-09,-2.944265e-10
3.887500e-10,-2.693269e-11,2.197232e-06,2.192515e-06,-3.552982e-11,1.435626e-09,-1.431467e-10
3.890000e-10,-2.338300e-11,1.704818e-06,1.695396e-06,-8.093560e-10,4.980621e-10,2.519889e-11
3.892500e-10,-1.387339e-11,7.973509e-07,7.866608e-07,-1.162609e-09,-4.648927e-10,1.659370e-10
3.895000e-10,-1.442523e-12,-2.093283e-07,-2.180232e-07,-1.507588e-09,-1.152860e-09,2.483734e-10
3.897500e-10,1.036416e-11,-1.014883e-06,-1.019409e-06,-2.120422e-09,-1.392273e-09,2.608340e-10
3.900000e-10,1.848964e-11,-1.418282e-06,-1.418012e-06,-2.956855e-09,-1.172441e-09,2.101806e-10
3.902500e-10,2.112808e-11,-1.361602e-06,-1.357390e-06,-3.644432e-09,-6.259173e-10,1.170682e-10
3.905000e-10,1.807688e-11,-9.266870e-07,-9.203842e-07,-3.653689e-09,3.285604e-11,8.936625e-12
3.907500e-10,1.062982e-11,-2.920104e-07,-2.857689e-07,-2.572052e-09,5.855956e-10,-8.721896e-11
3.910000e-10,1.091136e-12,3.323464e-07,3.367484e-07,-3.579752e-10,8.782150e-10,-1.507070e-10
3.912500e-10,-7.919905e-12,7.696983e-07,7.713112e-07,2.542597e-09,8.591130e-10,-1.707074e-10
3.915000e-10,-1.416989e-11,9.228152e-07,9.216551e-07,5.282008e-09,5.801120e-10,-1.472929e-10
3.917500e-10,-1.633728e-11,7.903268e-07,7.872074e-07,6.882273e-09,1.652170e-10,-9.015362e-11
3.920000e-10,-1.425054e-11,4.529994e-07,4.491586e-07,6.598221e-09,-2.383499e-10,-1.558797e-11
3.922500e-10,-8.812179e-12,3.828356e-08,3.495050e-08,4.235531e-09,-5.089907e-10,5.751657e-11
3.925000e-10,-1.664882e-12,-3.233811e-07,-3.253416e-07,2.954642e-10,-5.842990e-10,1.119299e-10
3.927500e-10,5.287445e-12,-5.366255e-07,-5.369001e-07,-4.123547e-09,-4.712391e-10,1.357746e-10
3.930000e-10,1.036965e-11,-5.633776e-07,-5.621972e-07,-7.649985e-09,-2.333420e-10,1.249726e-10
3.932500e-10,1.251664e-11,-4.251445e-07,-4.231192e-07,-9.087072e-09,3.758278e-11,8.393620e-11
3.935000e-10,1.146750e-11,-1.876501e-07,-1.855214e-07,-7.832027e-09,2.540519e-10,2.431116e-11
3.937500e-10,7.748200e-12,6.505621e-08,6.665627e-08,-4.117423e-09,3.590559e-10,-3.800337e-11
3.940000e-10,2.470864e-12,2.578559e-07,2.585698e-07,1.018222e-09,3.386733e-10,-8.689960e-11
3.942500e-10,-2.983140e-12,3.449845e-07,3.447819e-07,6.032362e-09,2.194024e-10,-1.101900e-10
3.945000e-10,-7.310801e-12,3.186781e-07,3.178021e-07,9.360557e-09,5.349176e-11,-1.027450e-10
3.947500e-10,-9.583085e-12,2.053361e-07,2.041779e-07,9.922229e-09,-1.012486e-10,-6.776899e-11
3.950000e-10,-9.426846e-12,5.228874e-08,5.124277e-08,7.481825e-09,-2.000162e-10,-1.581627e-11
3.952500e-10,-7.063261e-12,-8.944862e-08,-9.010244e-08,2.742626e-09,-2.225003e-10,3.822014e-11
3.955000e-10,-3.207767e-12,-1.807152e-07,-1.808714e-07,-2.862038e-09,-1.749235e-10,7.932261e-11
3.957500e-10,1.133545e-12,-2.037231e-07,-2.034462e-07,-7.615401e-09,-8.360744e-11,9.656584e-11
3.960000e-10,4.916668e-12,-1.637078e-07,-1.631771e-07,-1.005809e-08,1.650467e-11,8.611501e-11
3.962500e-10,7.301097e-12,-8.349285e-08,-8.292385e-08,-9.448330e-09,9.396351e-11,5.213288e-11
3.965000e-10,7.827012e-12,6.258392e-09,6.687617e-09,-5.993214e-09,1.297264e-10,5.346400e-12
3.967500e-10,6.493495e-12,7.748559e-08,7.768081e-08,-7.778522e-10,1.206936e-10,-4.027192e-11
3.970000e-10,3.727494e-12,1.126256e-07,1.125868e-07,4.582443e-09,7.774545e-11,-7.168686e-11
3.972500e-10,2.580641e-13,1.080108e-07,1.078108e-07,8.452784e-09,1.988254e-11,-8.057846e-11
3.975000e-10,-3.069493e-12,7.250282e-08,7.224716e-08,9.687385e-09,-3.301507e-11,-6.559274e-11
3.977500e-10,-5.493864e-12,2.258232e-08,2.236759e-08,7.975144e-09,-6.633085e-11,-3.243480e-11
3.980000e-10,-6.506324e-12,-2.401082e-08,-2.412655e-08,3.916364e-09,-7.408247e-11,8.150003e-12
3.982500e-10,-5.951690e-12,-5.389785e-08,-5.390526e-08,-1.187026e-09,-5.902174e-11,4.381603e-11
3.985000e-10,-4.043017e-12,-6.134771e-08,-6.127771e-08,-5.754032e-09,-3.007315e-11,6.437713e-11
3.987500e-10,-1.292049e-12,-4.862086e-08,-4.852403e-08,-8.420946e-09,1.575787e-12,6.472995e-11
3.990000e-10,1.623845e-12,-2.377466e-08,-2.369823e-08,-8.453635e-09,2.626469e-11,4.609149e-11
3.992500e-10,4.024518e-12,2.943349e-09,2.972493e-09,-5.949744e-09,3.839838e-11,1.525896e-11
3.995000e-10,5.381401e-12,2.273636e-08,2.271770e-08,-1.775573e-09,3.722239e-11,-1.777653e-11
3.997500e-10,5.429450e-12,3.077728e-08,3.073163e-08,2.732169e-09,2.597915e-11,-4.304082e-11
4.000000e-10,4.214188e-12,2.700055e-08,2.695761e-08,6.196996e-09,1.005860e-11,-5.358195e-11
4.002500e-10,2.067270e-12,1.521415e-08,1.519868e-08,8.801987e-08,-5.066813e-12,-4.736233e-11
4.005000e-10,-4.805187e-13,1.110965e-09,1.132768e-09,1.916577e-07,-1.544441e-11,-2.752898e-11
4.007500e-10,-2.825957e-12,-9.982460e-09,-9.931326e-09,4.022615e-07,-1.940427e-11,-1.086334e-12
4.010000e-10,-4.430591e-12,-1.483422e-08,-1.477490e-08,7.364007e-07,-1.745751e-11,2.351223e-11
4.012500e-10,-4.937598e-12,-1.302704e-08,-1.298453e-08,1.214192e-06,-1.158090e-11,3.903799e-11
4.015000e-10,-4.243540e-12,-6.596196e-09,-6.589141e-09,1.843249e-06,-4.267505e-12,4.158505e-11
4.017500e-10,-2.510481e-12,1.116364e-09,1.082819e-09,2.619423e-06,2.303908e-12,3.149100e-11
4.020000e-10,-1.169421e-13,6.876178e-09,6.812112e-09,3.537060e-06,6.762040e-12,1.288712e-11
4.022500e-10,2.440859e-12,8.710956e-09,8.637706e-09,4.610473e-06,8.651230e-12,-7.875329e-12
4.025000e-10,4.675607e-12,6.443839e-09,6.386147e-09,5.895619e-06,8.245774e-12,-2.434792e-11
4.027500e-10,6.234879e-12,1.507831e-09,1.485095e-09,7.302119e-06,6.229287e-12,-3.195753e-11
4.030000e-10,6.998757e-12,-3.795296e-09,-3.775551e-09,8.971750e-06,3.389546e-12,-2.923354e-11
4.032500e-10,7.125074e-12,-7.257981e-09,-7.202336e-09,1.078701e-05,4.191829e-13,-1.797569e-11
4.035000e-10,7.031086e-12,-7.583632e-09,-7.510170e-09,1.277436e-05,-2.161874e-12,-2.403817e-12
4.037500e-10,7.312792e-12,-4.784531e-09,-4.716559e-09,1.496337e-05,-4.001756e-12,1.235703e-11
4.040000e-10,8.618791e-12,-6.563914e-11,-2.399675e-11,1.746973e-05,-4.888174e-12,2.192798e-11
4.042500e-10,1.150727e-11,4.711667e-09,4.715120e-09,2.052768e-05,-4.738814e-12,2.394206e-11
4.045000e-10,1.632082e-11,7.755826e-09,7.721531e-09,2.442125e-05,-3.619303e-12,1.856985e-11
4.047500e-10,2.311209e-11,7.988552e-09,7.928512e-09,2.924148e-05,-1.766185e-12,8.214175e-12
4.050000e-10,3.164276e-11,5.387647e-09,5.321117e-09,3.477030e-05,4.202836e-13,-3.450702e-12
4.052500e-10,4.146246e-11,9.348851e-10,8.820700e-10,4.090007e-05,2.438121e-12,-1.273329e-11
4.055000e-10,5.205291e-11,-3.781660e-09,-3.805814e-09,4.760422e-05,3.798179e-12,-1.705537e-11
4.057500e-10,6.300622e-11,-7.147986e-09,-7.137996e-09,5.533978e-05,4.160136e-12,-1.562204e-11
4.060000e-10,7.419490e-11,-8.076046e-09,-8.036950e-09,6.509223e-05,3.442093e-12,-9.472151e-12
4.062500e-10,8.589256e-11,-6.342744e-09,-6.287901e-09,7.860259e-05,1.859589e-12,-9.590480e-13
4.065000e-10,9.881640e-11,-2.617563e-09,-2.564110e-09,9.790735e-05,-1.271766e-13,7.116773e-12
